date,stock_count,held_count,benchmark_return,held_return,gross_excess,turnover,rank_ic,ic,portfolio,cycle,component_count,components
2022-11-29 00:00:00,4818,482,0.020015449759547627,0.021634613112047354,0.0016191633524997272,0.34854771784232363,0.05972737589321861,0.036956644319010114,single_C5-001,5,1,C5-001
2022-12-06 00:00:00,4824,483,-0.013778839225482278,-0.013404287340664948,0.0003745518848173295,0.44099378881987583,0.03925457051867659,-0.020515215017284275,single_C5-001,5,1,C5-001
2022-12-13 00:00:00,4831,484,-0.04148889414092186,-0.03781735694880855,0.003671537192113314,0.4400826446280992,0.145379830804563,0.08258839092042541,single_C5-001,5,1,C5-001
2022-12-20 00:00:00,4834,484,-0.00708093148064852,-0.005655903983469565,0.0014250274971789548,0.3347107438016529,0.07913003694720555,0.058888457175860755,single_C5-001,5,1,C5-001
2022-12-27 00:00:00,4848,485,0.03675154761064142,0.052087054220890064,0.015335506610248642,0.465979381443299,0.21060840335438066,0.14466980329098075,single_C5-001,5,1,C5-001
2023-01-04 00:00:00,4852,486,-0.005583858347574084,0.014099668101746107,0.019683526449320192,0.4218106995884774,0.2611290477807512,0.2160918478207678,single_C5-001,5,1,C5-001
2023-01-11 00:00:00,4857,486,0.02522472483835413,0.03392547431911017,0.008700749480756043,0.48559670781893005,0.22629755287674255,0.19115048710612265,single_C5-001,5,1,C5-001
2023-01-18 00:00:00,4863,487,0.045150979131238,0.05529317262278393,0.01014219349154593,0.4414784394250514,0.17677075733715766,0.12373382261914984,single_C5-001,5,1,C5-001
2023-02-01 00:00:00,4860,486,0.013780514882590099,0.004526040974597058,-0.009254473907993041,0.4814814814814815,-0.0149600016544647,-0.04109313309004272,single_C5-001,5,1,C5-001
2023-02-08 00:00:00,4866,487,-0.010411546338705424,-0.004926638141763777,0.005484908196941647,0.3470225872689938,0.16137033190644426,0.08336219671471874,single_C5-001,5,1,C5-001
2023-02-15 00:00:00,4875,488,0.010862417604365519,0.019984558544900357,0.009122140940534838,0.3319672131147541,0.22885433281411988,0.16860533177314826,single_C5-001,5,1,C5-001
2023-02-22 00:00:00,4881,489,0.003542584142244248,0.0038896959134881877,0.0003471117712439396,0.2862985685071575,-0.005326814578856059,-0.05336978416115073,single_C5-001,5,1,C5-001
2023-03-01 00:00:00,4887,489,-0.007587855630962269,-0.005992085597602156,0.0015957700333601122,0.2842535787321063,0.0717842899300329,0.041906435092021306,single_C5-001,5,1,C5-001
2023-03-08 00:00:00,4893,490,-0.029855748897875484,-0.03415814085285316,-0.004302391954977676,0.30612244897959184,-0.0011835267194748597,-0.0516335417043593,single_C5-001,5,1,C5-001
2023-03-15 00:00:00,4896,490,0.026644225635551123,0.01705551032077172,-0.009588715314779402,0.3918367346938776,-0.12541702882926334,-0.1494136942550044,single_C5-001,5,1,C5-001
2023-03-22 00:00:00,4893,490,-0.015168010224630612,-0.014801663904877544,0.0003663463197530678,0.32448979591836735,0.08488060440214855,0.02020838156668558,single_C5-001,5,1,C5-001
2023-03-29 00:00:00,4902,491,0.02090087322919808,0.006327855040633574,-0.014573018188564508,0.3421588594704684,-0.24283052515825654,-0.2799489261459596,single_C5-001,5,1,C5-001
2023-04-06 00:00:00,4902,491,-0.002119682305572196,-0.0038328434463623688,-0.0017131611407901729,0.3136456211812627,0.01971007665008173,-0.0397872317542734,single_C5-001,5,1,C5-001
2023-04-13 00:00:00,4905,491,-0.03979977923403902,-0.048594084356389254,-0.008794305122350236,0.35030549898167007,-0.011964298924862312,-0.057639254036892656,single_C5-001,5,1,C5-001
2023-04-20 00:00:00,4912,492,0.0014996046216199067,0.008451082407906487,0.00695147778628658,0.31910569105691056,0.1887213422969796,0.11141291869973063,single_C5-001,5,1,C5-001
2023-04-27 00:00:00,4898,490,-0.00859388991606277,-0.009241658251319087,-0.0006477683352563175,0.37142857142857144,0.1320386369821499,0.07274039283118233,single_C5-001,5,1,C5-001
2023-05-09 00:00:00,4889,489,0.00711829260543334,0.010124268257531953,0.003005975652098613,0.3701431492842536,0.1828513327614965,0.13672191341895965,single_C5-001,5,1,C5-001
2023-05-16 00:00:00,4901,491,0.0011552242102925412,0.006416018159606542,0.005260793949314001,0.3014256619144603,0.14536474219116718,0.07522790858022224,single_C5-001,5,1,C5-001
2023-05-23 00:00:00,4908,491,0.0028781506989970784,-0.011320444499355051,-0.01419859519835213,0.2912423625254582,-0.1268558008973972,-0.14669216609394226,single_C5-001,5,1,C5-001
2023-05-30 00:00:00,4907,491,-4.1219804673890365e-05,0.011925929658407731,0.011967149463081622,0.27087576374745415,0.13467358051116177,0.0563067786702264,single_C5-001,5,1,C5-001
2023-06-06 00:00:00,4912,492,0.013580423085156083,0.007400845353040188,-0.006179577732115895,0.2947154471544715,0.01480562532320534,-0.0047125080326118115,single_C5-001,5,1,C5-001
2023-06-13 00:00:00,4925,493,-0.007040604513698136,-0.01063897800594703,-0.0035983734922488938,0.283975659229209,-0.008939644397662507,-0.030724858931466162,single_C5-001,5,1,C5-001
2023-06-20 00:00:00,4933,494,0.01999709256092989,0.03178950784284316,0.011792415281913268,0.2894736842105263,0.09355303954024367,0.11046820027434111,single_C5-001,5,1,C5-001
2023-06-29 00:00:00,4939,494,-0.0011273396738515386,0.006349183112133596,0.007476522785985135,0.2995951417004049,0.17577366706669215,0.09987064553670884,single_C5-001,5,1,C5-001
2023-07-06 00:00:00,4940,494,0.007523438280790931,0.006677190938259745,-0.0008462473425311862,0.4251012145748988,0.10931680683300024,0.033671971212696473,single_C5-001,5,1,C5-001
2023-07-13 00:00:00,4940,494,-0.017144720213729855,0.006274684285022015,0.02341940449875187,0.28744939271255066,0.38263866607394903,0.3328052722912172,single_C5-001,5,1,C5-001
2023-07-20 00:00:00,4951,496,0.012957256703441607,0.02655565007002713,0.013598393366585523,0.4395161290322581,0.29275770996787653,0.24276793799947777,single_C5-001,5,1,C5-001
2023-07-27 00:00:00,4954,496,0.0046083531676319915,0.007160371196084721,0.0025520180284527294,0.4213709677419355,0.11259095311019139,0.040866651122079316,single_C5-001,5,1,C5-001
2023-08-03 00:00:00,4962,497,-0.027737960568363834,-0.02395672570944864,0.003781234858915194,0.3199195171026157,0.07868074826083765,0.054554612895044735,single_C5-001,5,1,C5-001
2023-08-10 00:00:00,4968,497,-0.012294185698312202,-0.018509521546580872,-0.0062153358482686695,0.2655935613682092,-0.056057467897225495,-0.06363777934615843,single_C5-001,5,1,C5-001
2023-08-17 00:00:00,4973,498,-0.03947073261573178,-0.040904451612144836,-0.0014337189964130567,0.321285140562249,-0.055707100648697695,-0.03465706611180734,single_C5-001,5,1,C5-001
2023-08-24 00:00:00,4984,499,0.04801004850767068,0.05402658073846961,0.006016532230798927,0.3927855711422845,0.189847429633793,0.17730693700592495,single_C5-001,5,1,C5-001
2023-08-31 00:00:00,4990,499,-0.00029956939957841237,0.005608309400051022,0.005907878799629435,0.406813627254509,0.17732363437036755,0.1176863436194739,single_C5-001,5,1,C5-001
2023-09-07 00:00:00,4999,500,-0.008175568121680415,-0.0015233504422476267,0.006652217679432788,0.30000000000000004,0.08387320354335057,0.06597853424732933,single_C5-001,5,1,C5-001
2023-09-14 00:00:00,5008,501,0.0012925288740785997,0.0015727530267188087,0.000280224152640209,0.33532934131736525,0.052499998368501416,0.03978228762743175,single_C5-001,5,1,C5-001
2023-09-21 00:00:00,5016,502,0.0011871645004997945,-0.009431473965874917,-0.010618638466374713,0.3266932270916335,-0.09232063809383223,-0.09744519748686471,single_C5-001,5,1,C5-001
2023-09-28 00:00:00,5018,502,-0.006996206673705524,-0.01569798251690703,-0.008701775843201507,0.40039840637450197,-0.07563315430173818,-0.09946333427373022,single_C5-001,5,1,C5-001
2023-10-13 00:00:00,5026,503,-0.06014814758214678,-0.046744162964680716,0.013403984617466065,0.27037773359840955,0.17424069047151938,0.12648302408071774,single_C5-001,5,1,C5-001
2023-10-20 00:00:00,5036,504,0.07048554714958745,0.059475516151185855,-0.011010030998401595,0.28174603174603174,-0.05809071160058222,-0.07155564174311996,single_C5-001,5,1,C5-001
2023-10-27 00:00:00,5042,505,0.020803846188804175,0.024311567107742387,0.0035077209189382126,0.37425742574257426,0.07797631437623566,0.04895521747927153,single_C5-001,5,1,C5-001
2023-11-03 00:00:00,5046,505,0.00993614720096366,0.005245565963267643,-0.004690581237696017,0.3168316831683168,-0.02979562804025846,-0.033537786123888774,single_C5-001,5,1,C5-001
2023-11-10 00:00:00,5045,505,0.021943857842749676,0.011012953713927055,-0.010930904128822621,0.32079207920792074,-0.07076396207580116,-0.10173350146967976,single_C5-001,5,1,C5-001
2023-11-17 00:00:00,5047,505,-0.017362255696314784,-0.006421038383705855,0.010941217312608928,0.2693069306930693,0.1791944791335787,0.11562651092488546,single_C5-001,5,1,C5-001
2023-11-24 00:00:00,5055,506,0.002924081040597398,-0.009980030839575563,-0.012904111880172962,0.18577075098814233,-0.1542231496158979,-0.1476849069416126,single_C5-001,5,1,C5-001
2023-12-01 00:00:00,5060,506,-0.014626822319191927,-0.019223348857408836,-0.004596526538216909,0.2134387351778656,0.002757695714818373,-0.0260874746252192,single_C5-001,5,1,C5-001
2023-12-08 00:00:00,5061,507,-0.021741280279729113,-0.028240256434449076,-0.006498976154719963,0.24457593688362922,-0.03238698833425466,-0.05588385117858049,single_C5-001,5,1,C5-001
2023-12-15 00:00:00,5063,507,-0.017706021829702656,-0.006433483006602948,0.011272538823099709,0.2544378698224852,0.20056233581055646,0.15390918906447892,single_C5-001,5,1,C5-001
2023-12-22 00:00:00,5061,507,0.03000157397884551,0.025249396837377598,-0.0047521771414679136,0.2879684418145957,0.005205343310924775,-0.0024693857817210427,single_C5-001,5,1,C5-001
2023-12-29 00:00:00,5064,507,-0.037410491574173615,-0.032189398412817226,0.00522109316135639,0.2919132149901381,0.11338315924616785,0.07940273173408763,single_C5-001,5,1,C5-001
2024-01-08 00:00:00,5067,507,-0.005957548626614495,-0.002792981206069218,0.0031645674205452766,0.3984220907297831,0.04510251299278298,0.028714093850915726,single_C5-001,5,1,C5-001
2024-01-15 00:00:00,5068,507,-0.0960049603494527,-0.08674962583064624,0.00925533451880646,0.3195266272189349,0.11177159555891132,0.07454494953621181,single_C5-001,5,1,C5-001
2024-01-22 00:00:00,5069,507,-0.015609700933409252,-0.019941712433414714,-0.004332011500005463,0.36489151873767256,0.025768352084863437,0.07142210943494914,single_C5-001,5,1,C5-001
2024-01-29 00:00:00,5073,508,-0.150301999266971,-0.1854989753727785,-0.03519697610580752,0.3661417322834646,-0.2216901461570619,-0.23927815883582818,single_C5-001,5,1,C5-001
2024-02-05 00:00:00,5074,508,0.11861753386769514,0.1729298580702154,0.054312324202520273,0.4271653543307087,0.5990502474669386,0.5208164759877607,single_C5-001,5,1,C5-001
2024-02-20 00:00:00,5078,508,0.028173225681265002,0.053863070994565686,0.025689845313300683,0.4724409448818898,0.3902388001947512,0.2789440263226729,single_C5-001,5,1,C5-001
2024-02-27 00:00:00,5081,509,0.04600107994159955,0.035789979073161844,-0.010211100868437704,0.2671905697445972,-0.06840281822955206,-0.0657483496270064,single_C5-001,5,1,C5-001
2024-03-05 00:00:00,5084,509,0.0357962309503202,0.05653685349641877,0.02074062254609857,0.22789783889980353,0.38141243396879937,0.2666002753609365,single_C5-001,5,1,C5-001
2024-03-12 00:00:00,5084,509,0.03802442538108524,0.07087067708383477,0.032846251702749525,0.21021611001964635,0.40438489430216545,0.2581796481994651,single_C5-001,5,1,C5-001
2024-03-19 00:00:00,5087,509,-0.06764097348797224,-0.05743328098302792,0.01020769250494432,0.22593320235756387,0.0373103970499787,0.055684613859996,single_C5-001,5,1,C5-001
2024-03-26 00:00:00,5090,509,0.04914026559606816,0.07924459156482196,0.030104325968753794,0.30255402750491156,0.27148790378742177,0.21573306765625536,single_C5-001,5,1,C5-001
2024-04-02 00:00:00,5094,510,-0.03606298930494436,-0.04751906527765193,-0.01145607597270757,0.38627450980392153,-0.05388239653124869,-0.022554583619341203,single_C5-001,5,1,C5-001
2024-04-11 00:00:00,5097,510,-0.049707579532049115,-0.02912838735959217,0.020579192172456944,0.5705882352941176,0.11936740188074903,0.07985844620089462,single_C5-001,5,1,C5-001
2024-04-18 00:00:00,5097,510,0.037879115163588314,0.03718148600157506,-0.0006976291620132552,0.4745098039215686,0.11989312499375225,0.08658040437234679,single_C5-001,5,1,C5-001
2024-04-25 00:00:00,5091,510,0.037198157249442206,0.03857726082613841,0.0013791035766962043,0.35882352941176465,0.0944465222577166,0.04811217984649613,single_C5-001,5,1,C5-001
2024-05-07 00:00:00,5080,508,-0.012551210138596882,-0.025046474325862243,-0.01249526418726536,0.4448818897637795,-0.0868091580175699,-0.10302937869079873,single_C5-001,5,1,C5-001
2024-05-14 00:00:00,5079,508,0.016771675005058967,0.02942865537154309,0.012656980366484123,0.32677165354330706,0.25108571223366266,0.15454401569721427,single_C5-001,5,1,C5-001
2024-05-21 00:00:00,5080,508,-0.03208997574742045,-0.04744512241655833,-0.015355146669137877,0.2854330708661418,-0.1895970899481752,-0.13556123224220945,single_C5-001,5,1,C5-001
2024-05-28 00:00:00,5081,509,-0.042987063928693864,-0.06180115376764393,-0.018814089838950068,0.28683693516699416,-0.16745863708424527,-0.12856653794435247,single_C5-001,5,1,C5-001
2024-06-04 00:00:00,5082,509,-0.002446289949151797,-0.007650774186060166,-0.005204484236908369,0.32612966601178783,0.0027658111294608027,-0.011684639104549083,single_C5-001,5,1,C5-001
2024-06-12 00:00:00,5089,509,-0.015848614683650907,-0.025708591439660974,-0.009859976756010067,0.2770137524557956,-0.03679126684077662,-0.029413179287970152,single_C5-001,5,1,C5-001
2024-06-19 00:00:00,5088,509,-0.029035039121242907,-0.03319841429506153,-0.004163375173818627,0.3398821218074656,0.13838191397663144,0.07709062137304697,single_C5-001,5,1,C5-001
2024-06-26 00:00:00,5084,509,-0.021540430167806674,-0.005154939532985623,0.016385490634821052,0.25343811394891946,0.13947301857304195,0.12421430059727019,single_C5-001,5,1,C5-001
2024-07-03 00:00:00,5073,508,0.025319120441375204,0.021220135951208058,-0.004098984490167146,0.3996062992125984,-0.03144355940632548,-0.04561538903669905,single_C5-001,5,1,C5-001
2024-07-10 00:00:00,5080,508,-0.026277107915303063,-0.02354934126678303,0.0027277666485200323,0.31496062992125984,0.0808248576182989,0.07466506360872267,single_C5-001,5,1,C5-001
2024-07-17 00:00:00,5078,508,-0.018763224672566216,-0.012429038614387874,0.006334186058178343,0.28740157480314965,0.152851841028254,0.11581458078357153,single_C5-001,5,1,C5-001
2024-07-24 00:00:00,5072,508,0.058675090746090744,0.06483815282926854,0.006163062083177795,0.26574803149606296,0.12329765978175714,0.08945489083115585,single_C5-001,5,1,C5-001
2024-07-31 00:00:00,5069,507,-0.019801565372820892,-0.004490764680973116,0.015310800691847776,0.31558185404339245,0.2811646343501972,0.20614246666890587,single_C5-001,5,1,C5-001
2024-08-07 00:00:00,5072,508,-0.003986841774992783,-0.011451601867714115,-0.0074647600927213315,0.2854330708661418,-0.05012715221598098,-0.03642946603277904,single_C5-001,5,1,C5-001
2024-08-14 00:00:00,5074,508,-0.042256187274039625,-0.04841742458636438,-0.006161237312324756,0.2893700787401575,-0.05031011777982445,-0.019162789974700462,single_C5-001,5,1,C5-001
2024-08-21 00:00:00,5076,508,0.011502981304745669,0.012204983512460903,0.0007020022077152341,0.2618110236220472,0.11609317418223136,0.09353043919217212,single_C5-001,5,1,C5-001
2024-08-28 00:00:00,5073,508,0.015269287541174152,0.01657867000665127,0.0013093824654771182,0.31496062992125984,0.0044755483487592986,0.0019630900740454714,single_C5-001,5,1,C5-001
2024-09-04 00:00:00,5070,507,-0.022214158556890726,-0.030639970279887734,-0.008425811722997008,0.32938856015779094,-0.14782417276349255,-0.11325624182414323,single_C5-001,5,1,C5-001
2024-09-11 00:00:00,5071,508,0.0011131829173658282,0.006332140229736758,0.00521895731237093,0.25984251968503935,0.04075152131143382,0.02057588980842894,single_C5-001,5,1,C5-001
2024-09-20 00:00:00,5072,508,0.2635061464014789,0.29041010936293987,0.02690396296146097,0.31496062992125984,0.21681346088843906,0.17149714827296259,single_C5-001,5,1,C5-001
2024-09-27 00:00:00,5077,508,-0.02440974311813664,-0.028026404780749477,-0.0036166616626128363,0.31496062992125984,-0.01355294027077504,-0.08309409471686564,single_C5-001,5,1,C5-001
2024-10-11 00:00:00,5072,508,0.03437166315505463,0.008518147915412035,-0.025853515239642598,0.42322834645669294,-0.2588561865674932,-0.23023887436583215,single_C5-001,5,1,C5-001
2024-10-18 00:00:00,5078,508,0.06057992259959157,0.07023514794152039,0.009655225341928815,0.3188976377952756,0.24396794686203427,0.12802524538171203,single_C5-001,5,1,C5-001
2024-10-25 00:00:00,5076,508,-0.0137655532262407,-0.012323863969139542,0.0014416892571011575,0.3307086614173228,0.1955301497487071,0.079962535209148,single_C5-001,5,1,C5-001
2024-11-01 00:00:00,5073,508,0.09043257549768305,0.04935308727613003,-0.041079488221553016,0.30118110236220474,-0.262943684648687,-0.24201259698259509,single_C5-001,5,1,C5-001
