portfolio,cycle,date,stock_count,held_count,benchmark_return,held_return,gross_excess,turnover,component_count
greedy_seven,5,2022-07-18 00:00:00,3754,376,0.008300378968270222,0.02724163649822083,0.018941257529950607,0.17819148936170215,7
greedy_seven,5,2022-07-25 00:00:00,3756,376,-0.023258919712667418,-0.026667744454160577,-0.00340882474149316,0.18351063829787229,7
greedy_seven,5,2022-08-01 00:00:00,3765,377,0.036829356376700276,0.050784144718776125,0.01395478834207585,0.19363395225464186,7
greedy_seven,5,2022-08-08 00:00:00,3778,378,0.027272338495677687,0.02711140315472183,-0.00016093534095585824,0.20899470899470896,7
greedy_seven,5,2022-08-15 00:00:00,3785,379,0.003351628566359301,0.007080443265291419,0.0037288146989321175,0.1741424802110818,7
greedy_seven,5,2022-08-22 00:00:00,3801,381,-0.031056103418869864,-0.001596315885869446,0.02945978753300042,0.17060367454068237,7
greedy_seven,5,2022-08-29 00:00:00,3814,382,0.00033504721222689816,0.010157823702484142,0.009822776490257243,0.2068062827225131,7
greedy_seven,5,2022-09-05 00:00:00,3825,383,-0.01223953111152415,-0.0074857746696470944,0.004753756441877056,0.2245430809399478,7
greedy_seven,5,2022-09-13 00:00:00,3837,384,-0.040995045999339286,-0.041497460593479626,-0.0005024145941403407,0.21354166666666663,7
greedy_seven,5,2022-09-20 00:00:00,3861,387,-0.045490456589700544,-0.045254571400220954,0.00023588518947958992,0.1757105943152455,7
greedy_seven,5,2022-09-27 00:00:00,3873,388,-0.0002807449709423026,0.0032528808414581194,0.003533625812400422,0.16237113402061853,7
greedy_seven,5,2022-10-11 00:00:00,3883,389,0.04296339240295884,0.07003765336658162,0.027074260963622775,0.14910025706940877,7
greedy_seven,5,2022-10-18 00:00:00,3891,390,-0.0001623628296838616,0.009019609210510315,0.009181972040194176,0.2102564102564103,7
greedy_seven,5,2022-10-25 00:00:00,3912,392,0.009856671428516785,0.019362405321085237,0.009505733892568452,0.22193877551020413,7
greedy_seven,5,2022-11-01 00:00:00,3930,393,0.02960408552932761,0.03595148752545462,0.00634740199612701,0.24173027989821882,7
greedy_seven,5,2022-11-08 00:00:00,3936,394,0.017960387969213634,0.03132348351306607,0.013363095543852434,0.20304568527918787,7
greedy_seven,5,2022-11-15 00:00:00,3949,395,-0.016346222356503244,-0.01416039862388282,0.0021858237326204243,0.189873417721519,7
greedy_seven,5,2022-11-22 00:00:00,3955,396,0.012235057873027602,0.014862949031150288,0.0026278911581226853,0.18686868686868685,7
greedy_seven,5,2022-11-29 00:00:00,3967,397,0.01987636870626859,0.022995824199441923,0.003119455493173332,0.21410579345088165,7
greedy_seven,5,2022-12-06 00:00:00,3970,397,-0.013519923824054952,-0.015954985342679903,-0.002435061518624951,0.19143576826196473,7
greedy_seven,5,2022-12-13 00:00:00,3977,398,-0.03995698712696391,-0.03646267186046719,0.0034943152664967184,0.24120603015075381,7
greedy_seven,5,2022-12-20 00:00:00,3979,398,-0.006731612444857373,-0.015017185134116541,-0.008285572689259169,0.1507537688442211,7
greedy_seven,5,2022-12-27 00:00:00,3989,399,0.035263408527165245,0.0447688316909172,0.009505423163751955,0.15538847117794485,7
greedy_seven,5,2023-01-04 00:00:00,4000,400,-0.005902187633599239,-0.0003143341226172089,0.0055878535109820295,0.16000000000000003,7
greedy_seven,5,2023-01-11 00:00:00,4010,401,0.023580617957254996,0.032454614736283714,0.008873996779028719,0.17206982543640903,7
greedy_seven,5,2023-01-18 00:00:00,4017,402,0.04561217482862491,0.06354219662290869,0.017930021794283782,0.18905472636815923,7
greedy_seven,5,2023-02-01 00:00:00,4029,403,0.01199557242837164,0.01909622006648055,0.007100647638108911,0.2456575682382134,7
greedy_seven,5,2023-02-08 00:00:00,4039,404,-0.00931724514766907,-0.006422588309503885,0.0028946568381651846,0.22029702970297027,7
greedy_seven,5,2023-02-15 00:00:00,4043,405,0.010851368986080218,0.01660669564021338,0.005755326654133162,0.19753086419753085,7
greedy_seven,5,2023-02-22 00:00:00,4058,406,0.005260838513025783,0.005514750822143242,0.0002539123091174593,0.1650246305418719,7
greedy_seven,5,2023-03-01 00:00:00,4068,407,-0.009642922289812105,0.006367900045747467,0.01601082233555957,0.15233415233415237,7
greedy_seven,5,2023-03-08 00:00:00,4074,408,-0.029725981878022216,-0.03555095323835114,-0.005824971360328925,0.17647058823529416,7
greedy_seven,5,2023-03-15 00:00:00,4091,410,0.02766233823497366,0.02327835232035186,-0.004383985914621802,0.21219512195121948,7
greedy_seven,5,2023-03-22 00:00:00,4093,410,-0.015377740595240285,-0.02637058819984915,-0.010992847604608866,0.1585365853658537,7
greedy_seven,5,2023-03-29 00:00:00,4107,411,0.019976894653612222,-0.0025086991409702273,-0.02248559379458245,0.18248175182481752,7
greedy_seven,5,2023-04-06 00:00:00,4114,412,-0.0038383861064620714,-0.010360476414597482,-0.006522090308135411,0.16504854368932043,7
greedy_seven,5,2023-04-13 00:00:00,4119,412,-0.03855937874161535,-0.04523894912753505,-0.006679570385919702,0.16990291262135926,7
greedy_seven,5,2023-04-20 00:00:00,4128,413,0.004405346186244828,0.019526534373856496,0.015121188187611668,0.16222760290556903,7
greedy_seven,5,2023-04-27 00:00:00,4127,413,-0.005100722872016545,-0.000670147030812781,0.004430575841203764,0.17675544794188858,7
greedy_seven,5,2023-05-09 00:00:00,4120,412,0.003119439848524747,0.01542672716851724,0.012307287319992493,0.22572815533980584,7
greedy_seven,5,2023-05-16 00:00:00,4140,414,-0.0029043880656395454,0.008342808033698027,0.011247196099337572,0.17874396135265702,7
greedy_seven,5,2023-05-23 00:00:00,4154,416,0.002746050977159115,-0.022069405375011477,-0.02481545635217059,0.18028846153846156,7
greedy_seven,5,2023-05-30 00:00:00,4165,417,0.0007268870485099964,0.005036420562716273,0.0043095335142062765,0.1606714628297362,7
greedy_seven,5,2023-06-06 00:00:00,4176,418,0.014285448024916155,0.00854569035805869,-0.005739757666857465,0.18181818181818177,7
greedy_seven,5,2023-06-13 00:00:00,4185,419,-0.007330035771606335,-0.018483141402232273,-0.011153105630625939,0.18615751789976132,7
greedy_seven,5,2023-06-20 00:00:00,4194,420,0.02048269847838152,0.04935792705488386,0.028875228576502338,0.17619047619047623,7
greedy_seven,5,2023-06-29 00:00:00,4208,421,-0.0019939330340055113,0.008615005745661316,0.010608938779666828,0.17339667458432306,7
greedy_seven,5,2023-07-06 00:00:00,4218,422,0.006877860858467703,0.0052267836945452135,-0.0016510771639224892,0.18246445497630337,7
greedy_seven,5,2023-07-13 00:00:00,4227,423,-0.014273873502282156,0.012695257315932476,0.026969130818214632,0.1536643026004728,7
greedy_seven,5,2023-07-20 00:00:00,4239,424,0.014884112397520322,0.027321266453848587,0.012437154056328266,0.214622641509434,7
greedy_seven,5,2023-07-27 00:00:00,4249,425,0.006063669408291117,-0.0012565819788976154,-0.007320251387188732,0.24470588235294122,7
greedy_seven,5,2023-08-03 00:00:00,4263,427,-0.030385100259796773,-0.014944192035932466,0.015440908223864307,0.2177985948477752,7
greedy_seven,5,2023-08-10 00:00:00,4274,428,-0.014173354465225607,0.002279427104272177,0.016452781569497785,0.2079439252336449,7
greedy_seven,5,2023-08-17 00:00:00,4282,429,-0.03676230496591094,-0.04196505338157628,-0.0052027484156653425,0.22843822843822847,7
greedy_seven,5,2023-08-24 00:00:00,4295,430,0.04417594905511299,0.06826468041750874,0.024088731362395754,0.2069767441860465,7
greedy_seven,5,2023-08-31 00:00:00,4308,431,0.00048341122458751964,0.011682941753682221,0.011199530529094701,0.25522041763341063,7
greedy_seven,5,2023-09-07 00:00:00,4316,432,-0.006198639857198191,-0.007506465707796002,-0.0013078258505978112,0.20370370370370372,7
greedy_seven,5,2023-09-14 00:00:00,4328,433,0.001487566647823304,0.00912520248567215,0.007637635837848847,0.23556581986143188,7
greedy_seven,5,2023-09-21 00:00:00,4334,434,0.001009927622504097,-0.00454240392283826,-0.005552331545342357,0.17972350230414746,7
greedy_seven,5,2023-09-28 00:00:00,4336,434,-0.005814880788480146,-0.007635224586637391,-0.0018203437981572446,0.2304147465437788,7
greedy_seven,5,2023-10-13 00:00:00,4349,435,-0.058705420802138156,-0.05269658104310024,0.006008839759037918,0.2206896551724138,7
greedy_seven,5,2023-10-20 00:00:00,4364,437,0.069399273218875,0.07980448501441313,0.010405211795538133,0.20823798627002288,7
greedy_seven,5,2023-10-27 00:00:00,4371,438,0.020120118300679987,0.028691409847455482,0.008571291546775495,0.23972602739726023,7
greedy_seven,5,2023-11-03 00:00:00,4379,438,0.009178994177651442,0.01193691405933073,0.002757919881679288,0.22374429223744297,7
greedy_seven,5,2023-11-10 00:00:00,4381,439,0.0220122734398433,0.02127998842529281,-0.0007322850145504885,0.2027334851936219,7
greedy_seven,5,2023-11-17 00:00:00,4394,440,-0.01585346108722152,-0.010253564767675902,0.005599896319545619,0.18409090909090908,7
greedy_seven,5,2023-11-24 00:00:00,4410,441,0.003861696259877769,0.002725330983840905,-0.0011363652760368638,0.17006802721088432,7
greedy_seven,5,2023-12-01 00:00:00,4415,442,-0.01517736517530834,-0.029551672227015106,-0.014374307051706765,0.17194570135746612,7
greedy_seven,5,2023-12-08 00:00:00,4424,443,-0.020161212904419624,-0.013273917809139316,0.006887295095280308,0.17381489841986453,7
greedy_seven,5,2023-12-15 00:00:00,4437,444,-0.018374914996075662,-0.01206016044914302,0.006314754546932642,0.16216216216216217,7
greedy_seven,5,2023-12-22 00:00:00,4437,444,0.03023628153415606,0.04688526372877719,0.016648982194621128,0.1711711711711712,7
greedy_seven,5,2023-12-29 00:00:00,4445,445,-0.03606639941472185,-0.026735632653457762,0.00933076676126409,0.18876404494382026,7
greedy_seven,5,2024-01-08 00:00:00,4455,446,-0.004956766711690063,-0.004421921884816992,0.0005348448268730713,0.24215246636771304,7
greedy_seven,5,2024-01-15 00:00:00,4462,447,-0.0947160373722201,-0.11382569046750877,-0.01910965309528867,0.19463087248322153,7
greedy_seven,5,2024-01-22 00:00:00,4475,448,-0.012848112194287562,-0.015495433626490945,-0.0026473214322033835,0.1607142857142857,7
greedy_seven,5,2024-01-29 00:00:00,4484,449,-0.14810592597401995,-0.24289618117690823,-0.09479025520288828,0.19153674832962142,7
greedy_seven,5,2024-02-05 00:00:00,4489,449,0.11721200798307083,0.15603434795397522,0.038822339970904396,0.21380846325167036,7
greedy_seven,5,2024-02-20 00:00:00,4499,450,0.027223748836740374,0.04718203581411656,0.01995828697737619,0.24444444444444446,7
greedy_seven,5,2024-02-27 00:00:00,4504,451,0.04437295418227907,0.03874501951178877,-0.005627934670490303,0.1862527716186253,7
greedy_seven,5,2024-03-05 00:00:00,4510,451,0.03590875506885982,0.053848040562689846,0.017939285493830025,0.16186252771618626,7
greedy_seven,5,2024-03-12 00:00:00,4513,452,0.03734110059025495,0.0670820772118347,0.029740976621579755,0.15707964601769908,7
greedy_seven,5,2024-03-19 00:00:00,4521,453,-0.0643088437725075,-0.0637961918899624,0.0005126518825451093,0.14569536423841056,7
greedy_seven,5,2024-03-26 00:00:00,4525,453,0.04944044665114542,0.07952807403443742,0.030087627383291994,0.1545253863134658,7
greedy_seven,5,2024-04-02 00:00:00,4529,453,-0.0353654578766929,-0.0475441642935998,-0.012178706416906895,0.1920529801324503,7
greedy_seven,5,2024-04-11 00:00:00,4539,454,-0.048434038496232325,-0.10183722068842062,-0.053403182192188293,0.2312775330396476,7
greedy_seven,5,2024-04-18 00:00:00,4547,455,0.03601739821680974,0.05701368730578817,0.02099628908897843,0.2153846153846154,7
greedy_seven,5,2024-04-25 00:00:00,4550,455,0.036983492927912316,0.06145212241032901,0.024468629482416696,0.20659340659340664,7
greedy_seven,5,2024-05-07 00:00:00,4542,455,-0.010910637697647323,-0.023748482263019986,-0.012837844565372663,0.2879120879120879,7
greedy_seven,5,2024-05-14 00:00:00,4547,455,0.015193586544827447,0.020622553339527283,0.005428966794699836,0.2153846153846154,7
greedy_seven,5,2024-05-21 00:00:00,4557,456,-0.03287126528614912,-0.04080500228580542,-0.007933736999656299,0.1864035087719298,7
greedy_seven,5,2024-05-28 00:00:00,4567,457,-0.04428761124175343,-0.08032278765250458,-0.03603517641075116,0.17505470459518602,7
greedy_seven,5,2024-06-04 00:00:00,4569,457,-0.0052950926326500655,0.0014302589166641463,0.006725351549314211,0.16411378555798684,7
greedy_seven,5,2024-06-12 00:00:00,4575,458,-0.01673499359839878,-0.011193117654765081,0.005541875943633697,0.1593886462882096,7
greedy_seven,5,2024-06-19 00:00:00,4579,458,-0.027387900021363414,-0.020356258716962644,0.00703164130440077,0.20742358078602618,7
greedy_seven,5,2024-06-26 00:00:00,4580,458,-0.01939828641890014,-0.014918326266215936,0.004479960152684205,0.18558951965065507,7
greedy_seven,5,2024-07-03 00:00:00,4579,458,0.02470349089771434,0.022671223854350213,-0.0020322670433641256,0.20305676855895194,7
greedy_seven,5,2024-07-10 00:00:00,4585,459,-0.025595937721980114,-0.03227943570919233,-0.006683497987212218,0.20697167755991286,7
greedy_seven,5,2024-07-17 00:00:00,4589,459,-0.01965355477118132,0.0014972906786785908,0.02115084544985991,0.1612200435729847,7
greedy_seven,5,2024-07-24 00:00:00,4590,459,0.05923655868945669,0.06717795356793275,0.007941394878476067,0.1633986928104575,7
greedy_seven,5,2024-07-31 00:00:00,4595,460,-0.017943208955923388,-1.038401300188121e-05,0.017932824942921508,0.1760869565217391,7
greedy_seven,5,2024-08-07 00:00:00,4604,461,-0.0035154704796447798,0.0008329934727793364,0.0043484639524241165,0.20607375271149675,7
greedy_seven,5,2024-08-14 00:00:00,4608,461,-0.04169701883905699,-0.04060895826528658,0.001088060573770415,0.20173535791757047,7
greedy_seven,5,2024-08-21 00:00:00,4615,462,0.011914436004999073,0.02398059481946587,0.012066158814466798,0.16233766233766234,7
greedy_seven,5,2024-08-28 00:00:00,4618,462,0.015592642655277145,0.018501816960202335,0.0029091743049251897,0.18181818181818177,7
greedy_seven,5,2024-09-04 00:00:00,4624,463,-0.02179592745083169,-0.020067779894825756,0.001728147556005935,0.21382289416846656,7
greedy_seven,5,2024-09-11 00:00:00,4634,464,0.0028592064704042494,-0.0020625590793568794,-0.004921765549761129,0.18534482758620685,7
greedy_seven,5,2024-09-20 00:00:00,4645,465,0.26184411886352194,0.26219803533546177,0.0003539164719398302,0.21720430107526878,7
greedy_seven,5,2024-09-27 00:00:00,4661,467,-0.024556442452060304,-0.026452905443650716,-0.001896462991590412,0.16274089935760172,7
greedy_seven,5,2024-10-11 00:00:00,4659,466,0.03274342238723059,0.02643891453159721,-0.0063045078556333775,0.2510729613733905,7
greedy_seven,5,2024-10-18 00:00:00,4675,468,0.06265196812088074,0.08787231021915465,0.02522034209827391,0.16880341880341876,7
greedy_seven,5,2024-10-25 00:00:00,4681,469,-0.012993728969509264,-0.011892081165991745,0.0011016478035175189,0.16417910447761197,7
greedy_seven,5,2024-11-01 00:00:00,4689,469,0.0884006274789248,0.08524448999480208,-0.0031561374841227174,0.23880597014925375,7
greedy_seven,5,2024-11-08 00:00:00,4704,471,-0.07516607934427211,-0.0434352882372777,0.03173079110699441,0.1698513800424628,7
greedy_seven,5,2024-11-15 00:00:00,4708,471,0.027480359058772403,0.05308137826676359,0.025601019207991186,0.19320594479830144,7
greedy_seven,5,2024-11-22 00:00:00,4718,472,0.04792325868378749,0.060100872096290905,0.012177613412503417,0.2055084745762712,7
greedy_seven,5,2024-11-29 00:00:00,4725,473,0.01167003231375909,0.020446112547729194,0.008776080233970104,0.2093023255813954,7
greedy_seven,5,2024-12-06 00:00:00,4728,473,0.009651978123894952,0.022946163524994345,0.013294185401099393,0.20084566596194509,7
greedy_seven,5,2024-12-13 00:00:00,4734,474,-0.057416090195990165,-0.06764003635475681,-0.010223946158766643,0.2552742616033755,7
greedy_seven,5,2024-12-20 00:00:00,4743,475,-0.00030829984677457645,-0.006122816087036588,-0.005814516240262011,0.21052631578947367,7
greedy_seven,5,2024-12-27 00:00:00,4742,475,-0.06114718814815527,-0.046845772083407775,0.014301416064747496,0.2021052631578948,7
greedy_seven,5,2025-01-06 00:00:00,4743,475,0.02109407067190324,0.02742970326817513,0.00633563259627189,0.2505263157894737,7
greedy_seven,5,2025-01-13 00:00:00,4752,476,0.011675108370342626,0.009644903838005547,-0.0020302045323370797,0.18487394957983194,7
greedy_seven,5,2025-01-20 00:00:00,4757,476,-0.0003499206951176792,0.025369323163823843,0.02571924385894152,0.17647058823529416,7
greedy_seven,5,2025-01-27 00:00:00,4767,477,0.061877623251501306,0.05813250685499467,-0.003745116396506633,0.2117400419287212,7
greedy_seven,5,2025-02-11 00:00:00,4773,478,0.002963470690655437,0.006405349183130393,0.003441878492474956,0.21129707112970708,7
greedy_seven,5,2025-02-18 00:00:00,4773,478,0.03172794125988858,0.029263802757684018,-0.0024641385022045603,0.2175732217573222,7
greedy_seven,5,2025-02-25 00:00:00,4773,478,-0.01351194633578051,-0.007458296355397334,0.006053649980383176,0.21338912133891208,7
greedy_seven,5,2025-03-04 00:00:00,4773,478,0.027500906359284212,0.033764917866787286,0.006264011507503074,0.20711297071129708,7
greedy_seven,5,2025-03-11 00:00:00,4778,478,0.012645969758325864,0.028172580601497292,0.015526610843171428,0.21129707112970708,7
greedy_seven,5,2025-03-18 00:00:00,4784,479,-0.02577614975267985,-0.008653310838841662,0.017122838913838187,0.1899791231732777,7
greedy_seven,5,2025-03-25 00:00:00,4784,479,-0.015534138680273356,-0.013485447906270388,0.002048690774002968,0.29645093945720247,7
greedy_seven,5,2025-04-01 00:00:00,4791,480,-0.07226736297684333,-0.05548863538073306,0.016778727596110272,0.20416666666666672,7
greedy_seven,5,2025-04-09 00:00:00,4798,480,0.0185680099921574,0.031581650018797806,0.013013640026640405,0.27708333333333335,7
greedy_seven,5,2025-04-16 00:00:00,4804,481,0.016614798960387457,0.017144373460304504,0.0005295744999170467,0.18711018711018712,7
greedy_seven,5,2025-04-23 00:00:00,4805,481,0.033030405387403185,0.05285463522462479,0.019824229837221603,0.18295218295218296,7
greedy_seven,5,2025-04-30 00:00:00,4772,478,0.019430105589300337,0.03287818204364505,0.013448076454344714,0.2384937238493724,7
greedy_seven,5,2025-05-12 00:00:00,4813,482,0.017046643983244583,0.03291765012891801,0.015871006145673425,0.1887966804979253,7
greedy_seven,5,2025-05-19 00:00:00,4809,481,-0.01362615068624185,-0.011419122200474079,0.0022070284857677713,0.1787941787941788,7
greedy_seven,5,2025-05-26 00:00:00,4818,482,0.020338551017638283,0.023372470466771687,0.0030339194491334036,0.2116182572614108,7
greedy_seven,5,2025-06-03 00:00:00,4813,482,0.015212314959705504,0.02889279165141917,0.013680476691713666,0.2136929460580913,7
greedy_seven,5,2025-06-10 00:00:00,4830,483,-0.010536359559405418,-0.003515095589100329,0.0070212639703050896,0.26708074534161486,7
greedy_seven,5,2025-06-17 00:00:00,4844,485,0.020676785298327387,0.02671173485263044,0.006034949554303053,0.22061855670103092,7
greedy_seven,5,2025-06-24 00:00:00,4852,486,0.01632613210559889,0.022820173642318545,0.006494041536719654,0.18518518518518523,7
greedy_seven,5,2025-07-01 00:00:00,4851,486,0.015149855590675719,0.023676320419181017,0.008526464828505298,0.22633744855967075,7
greedy_seven,5,2025-07-08 00:00:00,4857,486,0.009123656596386202,0.01668378000075118,0.0075601234043649775,0.220164609053498,7
greedy_seven,5,2025-07-15 00:00:00,4865,487,0.021914763660312357,0.01740248307216223,-0.004512280588150126,0.22381930184804932,7
greedy_seven,5,2025-07-22 00:00:00,4869,487,0.01748566241987527,0.017072066048404628,-0.00041359637147064116,0.22381930184804932,7
greedy_seven,5,2025-07-29 00:00:00,4889,489,0.02318215627412804,0.02285883145616289,-0.0003233248179651503,0.2229038854805726,7
greedy_seven,5,2025-08-05 00:00:00,4887,489,0.022808779772672604,0.01807532309092077,-0.0047334566817518325,0.18813905930470343,7
greedy_seven,5,2025-08-12 00:00:00,4899,490,0.02786624814312597,0.023986609974687895,-0.0038796381684380737,0.19999999999999996,7
greedy_seven,5,2025-08-19 00:00:00,4906,491,-0.005833843735487621,-0.012018016143215826,-0.006184172407728204,0.18329938900203668,7
greedy_seven,5,2025-08-26 00:00:00,4914,492,-0.020939198302089436,-0.026182124996608835,-0.005242926694519399,0.19308943089430897,7
greedy_seven,5,2025-09-02 00:00:00,4917,492,0.021248410290737922,0.04224766741149597,0.02099925712075805,0.2012195121951219,7
greedy_seven,5,2025-09-09 00:00:00,4926,493,0.02942380340540485,0.01802938568063651,-0.01139441772476834,0.19066937119675453,7
greedy_seven,5,2025-09-16 00:00:00,4938,494,-0.014079249239449865,-0.0275467947799439,-0.013467545540494036,0.19635627530364375,7
greedy_seven,5,2025-09-23 00:00:00,4941,495,0.008492423100445184,-0.0013948575828157724,-0.009887280683260957,0.195959595959596,7
greedy_seven,5,2025-09-30 00:00:00,4937,494,-0.012812268007459696,0.0034725735289864853,0.01628484153644618,0.15182186234817818,7
greedy_seven,5,2025-10-15 00:00:00,4942,495,0.00691119196044315,0.04138367579579172,0.034472483835348566,0.19393939393939397,7
greedy_seven,5,2025-10-22 00:00:00,4947,495,0.007358932105529207,-0.004841498094044692,-0.012200430199573899,0.2141414141414142,7
greedy_seven,5,2025-10-29 00:00:00,4950,495,0.021937091292631265,0.037665907380899165,0.0157288160882679,0.20606060606060606,7
greedy_seven,5,2025-11-05 00:00:00,4952,496,0.015580483977676496,0.02158272716121286,0.006002243183536362,0.2358870967741935,7
greedy_seven,5,2025-11-12 00:00:00,4958,496,-0.030481634171460173,-0.019034922718025198,0.011446711453434975,0.20967741935483875,7
greedy_seven,5,2025-11-19 00:00:00,4959,496,-0.009363169619428135,-0.008293929668245683,0.0010692399511824519,0.21370967741935487,7
greedy_seven,5,2025-11-26 00:00:00,4951,496,-0.0019527883550496663,-0.008793793538129301,-0.006841005183079635,0.16935483870967738,7
greedy_seven,5,2025-12-03 00:00:00,4959,496,0.0005470942314400627,-0.006985977264336857,-0.00753307149577692,0.19354838709677424,7
greedy_seven,5,2025-12-10 00:00:00,4955,496,-0.005631163556339296,-0.004263852625942785,0.0013673109303965108,0.18951612903225812,7
greedy_seven,5,2025-12-17 00:00:00,4962,497,0.03932694274739733,0.0369835846631052,-0.0023433580842921256,0.1810865191146881,7
greedy_seven,5,2025-12-24 00:00:00,4962,497,0.014114397636384349,0.013945125598391827,-0.00016927203799252215,0.17505030181086523,7
